2019-08-31 16:40:19,b'RT @FinSmash: What a message from @ECB_cricket Test Captain and absolute cricketing legend @root66 in support of  @LoveMusgrove #yorkshirec\xe2\x80\xa6'
2019-08-31 16:31:32,b'@MajorPoonia This is insult to #cricket #BCCI #ICC #UN must intervene and condemn it. Foolish act of connecting Cri\xe2\x80\xa6 https://t.co/nVBP3MVbH6'
2019-08-31 16:30:28,b'Check Best Stumpings by MS Dhoni in the history of his Cricket career.\n#dhoni #cricket #viratkohli #worldcup #india\xe2\x80\xa6 https://t.co/zNBJ1Ti8Ms'
2019-08-31 16:19:03,"b'RT @IntlCrimCourt: Situation on the Registered Vessels of Comoros, Greece and Cambodia: #ICC Appeals Chamber to rule on Prosecutor\xe2\x80\x99s appeal\xe2\x80\xa6'"
2019-08-31 16:00:41,b'RT @zungumuza: @Kenyans International Criminal Court #ICC at the Hague still waiting for the two ecapees'
2019-08-31 15:58:53,b'RT @s_gati: 6 red flags to remember in Fabrys Cardiomyopathy presented #ESCCongress #heart #fabry #ICC #health \xe2\x81\xa6@ESC_Journals\xe2\x81\xa9 https://t.co\xe2\x80\xa6'
2019-08-31 15:55:01,b'PC @sjtaylor_fans30 .\n.\n.\n            taylor   neverends  \n#ecb #klrahul #mithaliraj #smirtimandhanafc #icc\xe2\x80\xa6 https://t.co/0uj9Y5hlrz'
2019-08-31 15:52:45,b'RT @FinSmash: Our 2nd Cricketing Knight of the Day! Thankyou to Alastair \xe2\x80\x9cChef\xe2\x80\x9d Cook for offering his incredible support! #essexcricket #en\xe2\x80\xa6'
2019-08-31 15:52:32,b'RT @FinSmash: Our 1st support message from a Cricketing Knight! Thankyou for your support @BeefyBotham \n#ECB_cricket  #bbctms #Ashes #somer\xe2\x80\xa6'
2019-08-31 15:52:17,b'RT @FinSmash: Fin heads into the last 10 overs and \n@shanewarne has popped in to offer his support to @LoveMusgrove and @FinSmash \n#Ashes\xe2\x80\xa6'
2019-08-31 15:40:36,"b'RT @DhanrajNathwani: What an inning @ishankishan51! The well played game of cricket (55 off 24!) earned the respect of the fellow players,\xe2\x80\xa6'"
2019-08-31 15:37:42,b'What an inning @ishankishan51! The well played game of cricket (55 off 24!) earned the respect of the fellow player\xe2\x80\xa6 https://t.co/yXpBy9Jaxq'
2019-08-31 15:33:22,b'RT @FinSmash: Fin heads into the last 10 overs and \n@shanewarne has popped in to offer his support to @LoveMusgrove and @FinSmash \n#Ashes\xe2\x80\xa6'
2019-08-31 15:32:02,b'RT @s_gati: 6 red flags to remember in Fabrys Cardiomyopathy presented #ESCCongress #heart #fabry #ICC #health \xe2\x81\xa6@ESC_Journals\xe2\x81\xa9 https://t.co\xe2\x80\xa6'
2019-08-31 15:31:18,b'RT @FinSmash: Our 1st support message from a Cricketing Knight! Thankyou for your support @BeefyBotham \n#ECB_cricket  #bbctms #Ashes #somer\xe2\x80\xa6'
2019-08-31 15:30:35,b'Do you know about the ICC Women T20 World Cup 2020. #ICC #WomenT20WorldCup2020 #T20WorldCup2020 #Cricket\xe2\x80\xa6 https://t.co/5kpEvBLSZt'
2019-08-31 15:30:03,"b'#SpotlightSaturday | Special S/O to ICC GR very own Regan, for recently speaking at our Managers Meeting in Dallas,\xe2\x80\xa6 https://t.co/1RE8eUvefw'"
2019-08-31 15:22:57,b'Some legends never get old \xf0\x9f\x99\x8c\xf0\x9f\x92\xab\xf0\x9f\x92\xa5\n#ICC #cricketnation #GarySober #Espncricinfo https://t.co/nuL4MmDTd1'
2019-08-31 15:16:27,b'RT @AdibehAbdoAttia: 3 states which have unsigned th #Rome Statute #ICC are #Israel #Sudan&amp; #USA so they have no legal obligations? #ethics\xe2\x80\xa6'
2019-08-31 15:12:39,"b""More than 70% of #PCB's money from ICC is coming from #BCCI. Pakistan will stop taking that money from #ICC from no\xe2\x80\xa6 https://t.co/MDnW7KuKsQ"""
2019-08-31 15:10:30,b'RT @FinSmash: Our 2nd Cricketing Knight of the Day! Thankyou to Alastair \xe2\x80\x9cChef\xe2\x80\x9d Cook for offering his incredible support! #essexcricket #en\xe2\x80\xa6'
2019-08-31 15:09:45,b'RT @FinSmash: Fin heads into the last 10 overs and \n@shanewarne has popped in to offer his support to @LoveMusgrove and @FinSmash \n#Ashes\xe2\x80\xa6'
2019-08-31 15:04:11,b'3 states which have unsigned th #Rome Statute #ICC are #Israel #Sudan&amp; #USA so they have no legal obligations? #ethics #HR'
2019-08-31 14:54:18,"b'RT @IntlCrimCourt: Situation on the Registered Vessels of Comoros, Greece and Cambodia: #ICC Appeals Chamber to rule on Prosecutor\xe2\x80\x99s appeal\xe2\x80\xa6'"
2019-08-31 14:49:57,b'Our 2nd Cricketing Knight of the Day! Thankyou to Alastair \xe2\x80\x9cChef\xe2\x80\x9d Cook for offering his incredible support!\xe2\x80\xa6 https://t.co/F9iojYL9zb'
2019-08-31 14:45:11,b'Fin heads into the last 10 overs and \n@shanewarne has popped in to offer his support to @LoveMusgrove and @FinSmash\xe2\x80\xa6 https://t.co/g4eaOrhRqt'
2019-08-31 14:43:03,b'RT @FinSmash: Our 1st support message from a Cricketing Knight! Thankyou for your support @BeefyBotham \n#ECB_cricket  #bbctms #Ashes #somer\xe2\x80\xa6'
2019-08-31 14:32:37,b'Our 1st support message from a Cricketing Knight! Thankyou for your support @BeefyBotham \n#ECB_cricket  #bbctms\xe2\x80\xa6 https://t.co/GrvqgWLW9X'
2019-08-31 14:30:36,b'BCCI announces Indian cricket team schedule 2019 20.\n#cricket #worldcup #cwc #india #viratkohli #cricketworldcup\xe2\x80\xa6 https://t.co/GhgwyHZ5df'
2019-08-31 14:11:40,b'RT @s_gati: 6 red flags to remember in Fabrys Cardiomyopathy presented #ESCCongress #heart #fabry #ICC #health \xe2\x81\xa6@ESC_Journals\xe2\x81\xa9 https://t.co\xe2\x80\xa6'
2019-08-31 14:03:13,b'6 red flags to remember in Fabrys Cardiomyopathy presented #ESCCongress #heart #fabry #ICC #health \xe2\x81\xa6@ESC_Journals\xe2\x81\xa9 https://t.co/eYdElOnPU0'
2019-08-31 14:02:10,b'RT @FinSmash: @nassercricket is supporting @FinSmash today. #essexcricket #englandcricket\n#ECB_cricket #ECB_CricketFans #bbctms #Ashes #gra\xe2\x80\xa6'
2019-08-31 14:01:50,b'RT @FinSmash: @bumblecricket has been kind enough to send a message of support to @FinSmash for today\xe2\x80\x99s amazing charity batting session\n#en\xe2\x80\xa6'
2019-08-31 14:00:24,b'Do you agree with this decision?\n.\n.\n.\n.\n.\n#cricket #testcricket #indiancricket #viratkohli #cricketmemes\xe2\x80\xa6 https://t.co/pA5oWLWvAr'
2019-08-31 13:55:54,b'RT @FinSmash: What a message from @ECB_cricket Test Captain and absolute cricketing legend @root66 in support of  @LoveMusgrove #yorkshirec\xe2\x80\xa6'
2019-08-31 13:55:48,b'RT @FinSmash: A huge Thankyou to @ECB_cricket World Cup winning captain @C_Edwards23 for her support of the @FinSmash &amp; @LoveMusgrove today\xe2\x80\xa6'
2019-08-31 13:54:38,b'RT @FinSmash: What a message from @ECB_cricket Test Captain and absolute cricketing legend @root66 in support of  @LoveMusgrove #yorkshirec\xe2\x80\xa6'
2019-08-31 13:47:32,b'RT @FinSmash: A huge Thankyou to @ECB_cricket World Cup winning captain @C_Edwards23 for her support of the @FinSmash &amp; @LoveMusgrove today\xe2\x80\xa6'
2019-08-31 13:43:25,b'A huge Thankyou to @ECB_cricket World Cup winning captain @C_Edwards23 for her support of the @FinSmash &amp;\xe2\x80\xa6 https://t.co/Eh9dHWLhd7'
2019-08-31 13:39:32,b'RT @shahul94833745: Wonderful match for cricket lovers. unfortunately winning is given by basis of hitting boundaries instead of taking mor\xe2\x80\xa6'
2019-08-31 13:38:50,b'RT @FinSmash: @bumblecricket has been kind enough to send a message of support to @FinSmash for today\xe2\x80\x99s amazing charity batting session\n#en\xe2\x80\xa6'
2019-08-31 13:38:42,b'RT @FinSmash: @nassercricket is supporting @FinSmash today. #essexcricket #englandcricket\n#ECB_cricket #ECB_CricketFans #bbctms #Ashes #gra\xe2\x80\xa6'
2019-08-31 13:34:02,b'ICC is hiring!\n\xf0\x9f\x91\x89 Access the following link and learn how to apply for this job vacancy: https://t.co/rk3E0v6hXw\n.\n.\xe2\x80\xa6 https://t.co/14quVAdU5k'
2019-08-31 13:32:36,b'RT @FinSmash: What a message from @ECB_cricket Test Captain and absolute cricketing legend @root66 in support of  @LoveMusgrove #yorkshirec\xe2\x80\xa6'
2019-08-31 13:32:09,b'RT @FinSmash: What a message from @ECB_cricket Test Captain and absolute cricketing legend @root66 in support of  @LoveMusgrove #yorkshirec\xe2\x80\xa6'
2019-08-31 13:31:20,b'What a message from @ECB_cricket Test Captain and absolute cricketing legend @root66 in support of  @LoveMusgrove\xe2\x80\xa6 https://t.co/ypdLuYHcWU'
2019-08-31 13:25:31,b'RT @FinSmash: @bumblecricket has been kind enough to send a message of support to @FinSmash for today\xe2\x80\x99s amazing charity batting session\n#en\xe2\x80\xa6'
